cover_path,cover_name,cover_kind,cover_norm,status,score,method,pdf_path,pdf_name,candidate_2,score_2,candidate_3,score_3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\De Viena a Madrid.jpg,De Viena a Madrid.jpg,title,de viena a madrid,no_match,69.2,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\ 🇪🇸 Hispanos\🇪🇸 Españoles\La Escuela Austriaca de Madrid en el Contexto de las Escuelas Económicas.pdf,La Escuela Austriaca de Madrid en el Contexto de las Escuelas Económicas.pdf,La Escuela Austriaca de Madrid.pdf,69.2,Guia de Armas.pdf,60.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Decifrando los autoritarismos en america latina.jpg,Decifrando los autoritarismos en america latina.jpg,title,decifrando los autoritarismos en america latina,no_match,72.1,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\➕ Varios\De frente contra el autoritarismo .pdf,De frente contra el autoritarismo .pdf,Hess - Dear America.pdf,70.6, Rothbard - Libertarismo en la América Colonial.pdf,68.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Ellos los Fascistas - Javier Rogrigo.jpg,Ellos los Fascistas - Javier Rogrigo.jpg,title,ellos los fascistas javier rogrigo,no_match,64.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Economía de los no economistas (Carlos Rodríguez Braun).pdf,Economía de los no economistas (Carlos Rodríguez Braun).pdf, Thornton - La Maldición de los Rascacielos.pdf,56.8,Block - Los belicistas no son libertarios.pdf,53.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\La verdad sobre el Neoliberalismo.jpg,La verdad sobre el Neoliberalismo.jpg,title,la verdad sobre el neoliberalismo,auto,91.1,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\   🛡️Libertarismo\Artículos\Rothbard - Mito y Verdad sobre el Libertarismo.pdf,Rothbard - Mito y Verdad sobre el Libertarismo.pdf,El Verdadero Liberalismo.pdf,78.0,Gordon - Laurence Vance sobre el libertarismo.pdf,75.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Mitos Progres - Michael Huemer.jpg,Mitos Progres - Michael Huemer.jpg,title,mitos progres michael huemer,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Michael Huemer\   Michael Huemer.pdf,   Michael Huemer.pdf, Huemer - Mitos Progres_ Por qué tantas ideas del progresismo actual se aceptan como verdades sagradas y adónde nos están llevando.pdf,89.3,Caplan - El problema de la autoridad política por Michael Huemer.pdf,84.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Todo lo que necesitas saber sobre.jpg,Todo lo que necesitas saber sobre.jpg,title,todo lo que necesitas saber sobre,auto,99.8,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Robert Wenzel\Wenzel - Lo que necesitas saber sobre la jurisprudencia de Amy Coney Barrett.pdf,Wenzel - Lo que necesitas saber sobre la jurisprudencia de Amy Coney Barrett.pdf, Hazlitt - Lo que debemos saber sobre la Inflación.pdf,78.7,50 cosas que hay que saber sobre ética.pdf,74.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Dueños o inquilinos_.jpg,Dueños o inquilinos_.jpg,title,duenos o inquilinos,no_match,57.9,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\  🧑‍⚖️ DERECHO y JUSTICIA\Filosofías Jurídicas\ Estoppel\Kinsella - Cómo nos volvemos dueños de nosotros mismos.pdf,Kinsella - Cómo nos volvemos dueños de nosotros mismos.pdf,Economía para Niños.pdf,55.6,Hume - Ensayos políticos.pdf,55.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Educación como problema.jpg,Educación como problema.jpg,title,educacion como problema,no_match,71.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\ Septiembre\Mises - Los objetivos inmediatos de la educación económica.pdf,Mises - Los objetivos inmediatos de la educación económica.pdf,Briceño - Refutación problema Gettier.pdf,69.6,LA EDUCACIÓN ESTATAL.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Camino de la servidumbre a la libertad_.jpg,El Camino de la servidumbre a la libertad_.jpg,title,el camino de la servidumbre a la libertad,auto,91.5,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 👥 SOCIEDAD\Hayek - Camino de Servidumbre.pdf,Hayek - Camino de Servidumbre.pdf,Capella - Libertad.pdf,82.8,Libertad de la acción.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El capitalismo liberado.jpg,El capitalismo liberado.jpg,title,el capitalismo liberado,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Capitalismo.pdf,Capitalismo.pdf,MAÑANA EL CAPITALISMO.pdf,80.0,El origen del capitalismo de amigos latinoamericano actual.pdf,78.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El comunismo neoliberal_.jpg,El comunismo neoliberal_.jpg,title,el comunismo neoliberal,review,82.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\Agosto\Wepfer - El Comunismo y El Ciber-Comunismo ¿Son posibles_.pdf,Wepfer - El Comunismo y El Ciber-Comunismo ¿Son posibles_.pdf,Rothbard - El mito del comunismo monolítico.pdf,73.9, Klein - Comunitarismo Libertario.pdf,73.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Diario Henry David Thoreau.jpg,El Diario Henry David Thoreau.jpg,title,el diario henry david thoreau,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ David Friedman\   David Friedman.pdf,   David Friedman.pdf,Menger - El Origen del Dinero.pdf,60.7,"Yo, el lápiz - Leonard Edward Read.pdf",59.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El futuro anárquico y el anarcocapitalismo_.jpg,El futuro anárquico y el anarcocapitalismo_.jpg,title,el futuro anarquico y el anarcocapitalismo,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\Anarcocapitalismo.pdf,Anarcocapitalismo.pdf,El Equipo-A y el anarcocapitalismo.pdf,87.1,Anarcocapitalismo Slide.pdf,85.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El lapiz milagroso.jpg,El lapiz milagroso.jpg,title,el lapiz milagroso,no_match,66.7,partial,"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\  😃 Economía Inicial\Yo, el lápiz - Leonard Edward Read.pdf","Yo, el lápiz - Leonard Edward Read.pdf","Salermo - El nieto de «Yo, el lápiz».pdf",61.5,El Tigre Celta.pdf,56.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El libro negro del indigenismo_.jpg,El libro negro del indigenismo_.jpg,title,el libro negro del indigenismo,review,85.6,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\➕ Varios\El libro negro del ecologismo.pdf,El libro negro del ecologismo.pdf,El Libro Negro de la Nueva Derecha Infiltración Atlantista & Batalla Cultural.pdf,81.8,El Libro de Satoshi.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El origen del Poder en occidente.gif,El origen del Poder en occidente.gif,title,el origen del poder en occidente,no_match,74.5,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Capitalismo\Escritos varios\Hernando de Soto - Por qué el Capitalismo triunfa en Occidente y Fracasa en el resto del mundo.pdf,Hernando de Soto - Por qué el Capitalismo triunfa en Occidente y Fracasa en el resto del mundo.pdf,Menger - El Origen del Dinero.pdf,73.9,El problema del poder en la obra de Etienne de la Boetie.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Poder de la Destrucción Creativa.jpg,El Poder de la Destrucción Creativa.jpg,title,el poder de la destruccion creativa,review,80.7,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\   Marzo\McCraw - Joseph Schumpeter_ Innovación y Destrucción Creativa_.pdf,McCraw - Joseph Schumpeter_ Innovación y Destrucción Creativa_.pdf,Mueller - La TMM califica como el equivalente financiero a las armas de destrucción masiva.pdf,72.7,Capital erótico El poder de fascinar a .pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El surgimiento de la libertad moderna_.jpg,El surgimiento de la libertad moderna_.jpg,title,el surgimiento de la libertad moderna,auto,91.9,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Febrero\Bookchin - La ecología de la libertad. El surgimiento y la disolución de la jerarquía.pdf,Bookchin - La ecología de la libertad. El surgimiento y la disolución de la jerarquía.pdf,Rothbard - El New Deal y el surgimiento de la Vieja Derecha.pdf,81.7,Libertad de la acción.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En defensa del optimismo.jpg,En defensa del optimismo.jpg,title,en defensa del optimismo,review,84.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Junio\En Defensa del Capitalismo.pdf,En Defensa del Capitalismo.pdf,Rothbard - En defensa del «apriorismo extremo».pdf,83.3,Norberg - En defensa del Capitalismo Global.pdf,79.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Defensa del Trabajo.gif,En Defensa del Trabajo.gif,title,en defensa del trabajo,review,85.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\En defensa del anarquismo racional.pdf,En defensa del anarquismo racional.pdf,En Defensa del Capitalismo.pdf,82.1,Entrevista a Israel Kirzner - En Defensa del Mercado.pdf,81.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\A gold new deal.jpg,A gold new deal.jpg,title,a gold new deal,review,84.0,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Murray Rothbard\ Ensayos\Rothbard - El New Deal y el surgimiento de la Vieja Derecha.pdf,Rothbard - El New Deal y el surgimiento de la Vieja Derecha.pdf,La crisis de 1930 y las Políticas del New Deal.pdf,84.0,"Rothbard - El New Deal y la Guerra Fría, El vínculo de la dominación del Estado.pdf",84.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Abolishing the State_ Embracing Freedom Market.jpg,Abolishing the State_ Embracing Freedom Market.jpg,title,abolishing the state embracing freedom market,review,82.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Blockchain y Criptomonedas\‘HACKING THE STATE’.pdf,‘HACKING THE STATE’.pdf, Kokesh - Freedom.pdf,66.7,"The New Approach to Freedom Together with Essays on the Separation of Money and State (E. C. Riegel, Spencer Heath MacCallum) (Z-Library).pdf",58.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Act of Sedition_ A definitive refutation of Statism.jpg,Act of Sedition_ A definitive refutation of Statism.jpg,title,act of sedition a definitive refutation of statism,no_match,53.8,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 🏰 HISTORIA\Ⓐ Ejemplos de Anarquismo_\z. MÁS\Anarquía Internacional\Anarchy (international relations).pdf,Anarchy (international relations).pdf,Bastos - Privatización de los Servicios de Inteligencia.pdf,53.6,Giacomini - Educación Estatal_ el más aceitado mecanismo de dominación (1).pdf,51.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Agorism_ Philosophy of Peaceful Revolution_.jpg,Agorism_ Philosophy of Peaceful Revolution_.jpg,title,agorism philosophy of peaceful revolution,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\   Marzo\Lao Zi Philosophy of Liberal Government.pdf,Lao Zi Philosophy of Liberal Government.pdf,Childs - The Permanent Revolution_ Liberty Against Power.pdf,58.3,Venezuela_ la Revolución como espectáculo.pdf,54.3
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\AI Anarchy, inc_.jpg","AI Anarchy, inc_.jpg",title,ai anarchy inc,review,78.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Gerard Casey\Casey - Libertarian Anarchy Against the State.pdf,Casey - Libertarian Anarchy Against the State.pdf," Anarchy, Blockchain and Utopia_ _A theory of political-socioeconomic _systems organised using Blockchain.pdf",72.7,Anarchy Status Updates and Utopia.pdf,72.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Anarchy Exposed.jpg,Anarchy Exposed.jpg,title,anarchy exposed,review,75.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Criptoanarquismo\Anarchy Status Updates and Utopia.pdf,Anarchy Status Updates and Utopia.pdf," Anarchy, Blockchain and Utopia_ _A theory of political-socioeconomic _systems organised using Blockchain.pdf",69.6,Crypto-Anarchy Decentralized Finance Global Changes.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Dignity & Decency.jpg,Dignity & Decency.jpg,title,dignity and decency,no_match,58.1,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Ideas & Debate.pdf,Ideas & Debate.pdf,Sandh - Anarco-Divergencia.pdf,52.6,"Liberty, Games and Contracts.pdf",52.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Enviromental Ethics.jpg,Enviromental Ethics.jpg,title,enviromental ethics,review,85.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\En inglés\Environmentalism.pdf,Environmentalism.pdf,Block - Free Enterprise Environmentalism .pdf,80.0, Kaiser - Parásitos Mentales.pdf,62.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Explorations in The Theory of Anarchy.jpg,Explorations in The Theory of Anarchy.jpg,title,explorations in the theory of anarchy,no_match,68.1,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 🏛️ Intervencionismo\Dinero y Bancos\Dinero Libre\En inglés\The Theory of Free Banking.pdf,The Theory of Free Banking.pdf," Anarchy, Blockchain and Utopia_ _A theory of political-socioeconomic _systems organised using Blockchain.pdf",67.0,The Routledge Handbook of Anarchy.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Freedom and Security Scott McPherson.jpg,Freedom and Security Scott McPherson.jpg,title,freedom and security scott mcpherson,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\z. ➕ LIBERTARIOS\Adam Kokesh\ Kokesh - Freedom.pdf, Kokesh - Freedom.pdf,Security scenarios_ 3D printed firearms.pdf,62.2," The CIA, Terrorism, and the Cold War The Evil of the National Security State (Jacob Hornberger).pdf",61.1
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\G1EhwuOWkAA6v6j.jpeg,G1EhwuOWkAA6v6j.jpeg,title,g1ehwuowkaa6v6j,no_match,40.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Lew Rockwell\ Lew Rockwell.pdf, Lew Rockwell.pdf,Gurgaon - Wikipedia.pdf,38.5,Derecho natural.pdf,38.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250415_153913.jpg,IMG_20250415_153913.jpg,camera,img 20250415 153913,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250416_162656.jpg,IMG_20250416_162656.jpg,camera,img 20250416 162656,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094836.jpg,IMG_20250610_094836.jpg,camera,img 20250610 094836,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094903.jpg,IMG_20250610_094903.jpg,camera,img 20250610 094903,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_095110.jpg,IMG_20250610_095110.jpg,camera,img 20250610 095110,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100119.jpg,IMG_20250610_100119.jpg,camera,img 20250610 100119,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100618.jpg,IMG_20250610_100618.jpg,camera,img 20250610 100618,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100725.jpg,IMG_20250610_100725.jpg,camera,img 20250610 100725,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100842.jpg,IMG_20250610_100842.jpg,camera,img 20250610 100842,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115540.jpg,IMG_20250610_115540.jpg,camera,img 20250610 115540,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115623.jpg,IMG_20250610_115623.jpg,camera,img 20250610 115623,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115703.jpg,IMG_20250610_115703.jpg,camera,img 20250610 115703,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115757.jpg,IMG_20250610_115757.jpg,camera,img 20250610 115757,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115957.jpg,IMG_20250610_115957.jpg,camera,img 20250610 115957,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120638.jpg,IMG_20250610_120638.jpg,camera,img 20250610 120638,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120736.jpg,IMG_20250610_120736.jpg,camera,img 20250610 120736,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121208.jpg,IMG_20250610_121208.jpg,camera,img 20250610 121208,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121311.jpg,IMG_20250610_121311.jpg,camera,img 20250610 121311,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122018.jpg,IMG_20250610_122018.jpg,camera,img 20250610 122018,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122548.jpg,IMG_20250610_122548.jpg,camera,img 20250610 122548,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122723.jpg,IMG_20250610_122723.jpg,camera,img 20250610 122723,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122843.jpg,IMG_20250610_122843.jpg,camera,img 20250610 122843,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122950.jpg,IMG_20250610_122950.jpg,camera,img 20250610 122950,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124238.jpg,IMG_20250610_124238.jpg,camera,img 20250610 124238,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124334.jpg,IMG_20250610_124334.jpg,camera,img 20250610 124334,skip_camera,0,none,,,,,,
