pdf,thumb,ok,width,height,bytes,error
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\propagation-in-tissue-cultures-of-cytopathogenic-agents-from-patients-with-measles.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\propagation-in-tissue-cultures-of-cytopathogenic-agents-from-patients-with-measles.cover.jpg,True,420,600,68361,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\SETTLING_THE_VIRUS_DEBATE_-Challenge_letter.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\SETTLING_THE_VIRUS_DEBATE_-Challenge_letter.cover.jpg,True,425,600,77044,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\Stefan_Lanka_Letter_to_German.Health.Minister_Virus_Fake.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\Stefan_Lanka_Letter_to_German.Health.Minister_Virus_Fake.cover.jpg,True,464,600,55129,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\Virus-Mania (Book)-Torsten_Engelbrecht_and_Claus_Kohnlein.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Germ_Vs_Terrain - Do Viruses Cause Disease\Virus-Mania (Book)-Torsten_Engelbrecht_and_Claus_Kohnlein.cover.jpg,True,388,600,42426,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Covid masks in Canada recalled after discovery of Graphene Oxide.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Covid masks in Canada recalled after discovery of Graphene Oxide.cover.jpg",True,464,600,50876,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\euroweeklynews.com- Spain - Warnings Over Masks That Contain Graphene.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\euroweeklynews.com- Spain - Warnings Over Masks That Contain Graphene.cover.jpg",True,464,600,33270,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\evolvetoecology.org-What is in the PCR tests.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\evolvetoecology.org-What is in the PCR tests.cover.jpg",True,464,600,46880,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\FINAL_VERSION_CAMPRA_REPORT_DETECTION_OF_GRAPHENE_IN_COVID19_VACCINES.report.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\FINAL_VERSION_CAMPRA_REPORT_DETECTION_OF_GRAPHENE_IN_COVID19_VACCINES.report.cover.jpg",True,425,600,12373,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Graphene Oxide in Vaccines OFFICIAL INTERIM REPORT IN ENGLISH (UNIVERSITY OF ALMERIA).pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Graphene Oxide in Vaccines OFFICIAL INTERIM REPORT IN ENGLISH (UNIVERSITY OF ALMERIA).cover.jpg",True,425,600,51261,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Robert_O_Young_GrapheneOxideVaccinePaper_9-01-21.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\Robert_O_Young_GrapheneOxideVaccinePaper_9-01-21.cover.jpg",True,464,600,53020,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\UK LAB REPORT BY 'UNIT'.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\UK LAB REPORT BY 'UNIT'.cover.jpg",True,425,600,17060,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\What_is_in_the_so-called_COVID-19_Vaccines_Part-1-Evidence_of_a_Global_Crime_Against_Humanity_by_David_A_Hughes_PhD.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide and contaminents in Vaccines, Masks and Test Swabs\What_is_in_the_so-called_COVID-19_Vaccines_Part-1-Evidence_of_a_Global_Crime_Against_Humanity_by_David_A_Hughes_PhD.cover.jpg",True,464,600,60611,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Covid masks in Canada recalled after discovery of Graphene Oxide.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Covid masks in Canada recalled after discovery of Graphene Oxide.cover.jpg",True,464,600,50876,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\FINAL_VERSION_CAMPRA_REPORT_DETECTION_OF_GRAPHENE_IN_COVID19_VACCINES.report.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\FINAL_VERSION_CAMPRA_REPORT_DETECTION_OF_GRAPHENE_IN_COVID19_VACCINES.report.cover.jpg",True,425,600,12373,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Graphene Oxide in Vaccines OFFICIAL INTERIM REPORT IN ENGLISH (UNIVERSITY OF ALMERIA).pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Graphene Oxide in Vaccines OFFICIAL INTERIM REPORT IN ENGLISH (UNIVERSITY OF ALMERIA).cover.jpg",True,425,600,51261,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Robert_O_Young_GrapheneOxideVaccinePaper_9-01-21.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Graphene Oxide in Vaccines, Masks and Test Swabs\Robert_O_Young_GrapheneOxideVaccinePaper_9-01-21.cover.jpg",True,464,600,53020,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\David_Martin_Red_Pill_Expo_Slides.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\David_Martin_Red_Pill_Expo_Slides.cover.jpg",True,600,464,40754,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Dr David Martin Exposing the Coup DEtat amp the Plot to Steal America In Text Format.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Dr David Martin Exposing the Coup DEtat amp the Plot to Steal America In Text Format.cover.jpg",True,464,600,60173,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Naomi Wolf Daily Clout Investigation Into Pfizer Documents\20230412 Pfizer Findings - for site.xlsx - Google Sheets.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Naomi Wolf Daily Clout Investigation Into Pfizer Documents\20230412 Pfizer Findings - for site.xlsx - Google Sheets.cover.jpg",True,600,464,43719,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Netzwerkanalyse-Corona-Komplex(4).pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\Netzwerkanalyse-Corona-Komplex(4).cover.jpg",True,600,338,33186,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\The-Criminal-Conspiracy-of-Coronavirus Operations_Warp_Speed_DOD_Involvement.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\The-Criminal-Conspiracy-of-Coronavirus Operations_Warp_Speed_DOD_Involvement.cover.jpg",True,464,600,58862,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\the-fauci-covid-19-dossier_David_Martin.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Investigations into Criminality, Foreknowledge, etc\the-fauci-covid-19-dossier_David_Martin.cover.jpg",True,425,600,12792,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Monkeypox Pandemic and Suspects\NTI_Paper_BIO-TTX_Final.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Monkeypox Pandemic and Suspects\NTI_Paper_BIO-TTX_Final.cover.jpg,True,464,600,73831,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\AJEPH-ID50.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\AJEPH-ID50.cover.jpg",True,425,600,43408,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\David_Hughes_Powerpoint_Preso_Summarizing_26_Researchers_in_16_Countries_Finding_Undisclosed_Nanotech.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\David_Hughes_Powerpoint_Preso_Summarizing_26_Researchers_in_16_Countries_Finding_Undisclosed_Nanotech.cover.jpg",True,600,338,26492,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Intra-Body Nano-Network - Brief summary by Mik Andersen.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Intra-Body Nano-Network - Brief summary by Mik Andersen.cover.jpg",True,600,338,9097,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Vaccinated Broadcasting Bluetooth MAC addresses\Project_Bluetooth_experience_x_Original_paper_in_French_Nov_3rd_2021-bt_4d45c.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Vaccinated Broadcasting Bluetooth MAC addresses\Project_Bluetooth_experience_x_Original_paper_in_French_Nov_3rd_2021-bt_4d45c.cover.jpg",True,425,600,29969,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Vaccinated Broadcasting Bluetooth MAC addresses\Project_Bluetooth_experience_x_V2_English_Spanish_French_Nov_3rd_2021-bt_4d45c.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\Vaccinated Broadcasting Bluetooth MAC addresses\Project_Bluetooth_experience_x_V2_English_Spanish_French_Nov_3rd_2021-bt_4d45c.cover.jpg",True,425,600,38700,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\What_is_in_the_so-called_COVID-19_Vaccines_Part-1-Evidence_of_a_Global_Crime_Against_Humanity_by_David_A_Hughes_PhD.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Nanotech in Vaccines, Nano Magnetofection and Bluetooth MAC Addresses\What_is_in_the_so-called_COVID-19_Vaccines_Part-1-Evidence_of_a_Global_Crime_Against_Humanity_by_David_A_Hughes_PhD.cover.jpg",True,464,600,60611,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\2009 Swine Flu Scam\The_swine_flu_scam.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\2009 Swine Flu Scam\The_swine_flu_scam.cover.jpg,True,425,600,8900,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\Avian Flu - 2005\archive.ph-Defense Secretary Rumsfeld sees growth in Gilead stake.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\Avian Flu - 2005\archive.ph-Defense Secretary Rumsfeld sees growth in Gilead stake.cover.jpg,True,464,600,48659,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\Avian Flu - 2005\Remember the Avian Bird Flu scam that netted _Rummy_ 15 mill_ _ EOG Forums.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Other Fauci Organized Crime Virus Scams\Avian Flu - 2005\Remember the Avian Bird Flu scam that netted _Rummy_ 15 mill_ _ EOG Forums.cover.jpg,True,464,600,51959,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\PCR and Other Covid Tests Producing False Positives\Breaking_The_Spell_Thomas_Cowan.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\PCR and Other Covid Tests Producing False Positives\Breaking_The_Spell_Thomas_Cowan.cover.jpg,True,389,600,48179,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\PCR and Other Covid Tests Producing False Positives\cormandrostenreview.com-Review report Corman-Drosten et al Eurosurveillance 2020.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\PCR and Other Covid Tests Producing False Positives\cormandrostenreview.com-Review report Corman-Drosten et al Eurosurveillance 2020.cover.jpg,True,464,600,71069,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Printable Flyers\Truth_About_COVID-19.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Printable Flyers\Truth_About_COVID-19.cover.jpg,True,600,466,88660,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Example_Cease_and_Desist_Order_to_School_District.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Example_Cease_and_Desist_Order_to_School_District.cover.jpg,True,464,600,58041,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Legal Remedies and Petitions to the FDA including ICAN on 12-15 Year Olds\ICANs_Petition_to_FDA_on_12-15_year_olds-2022-P-0872-0001_attachment_1.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Legal Remedies and Petitions to the FDA including ICAN on 12-15 Year Olds\ICANs_Petition_to_FDA_on_12-15_year_olds-2022-P-0872-0001_attachment_1.cover.jpg,True,464,600,33857,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Plandemic_Resistance_Flyer_Feel_Free_To_Copy_Widely.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Resistance and Organizing Resistance\Plandemic_Resistance_Flyer_Feel_Free_To_Copy_Widely.cover.jpg,True,464,600,89374,
